Codigo;Nome;Unidade;Periodo;Inicio;Ultimo;Fonte;Especial
2910;OIB - Moeda e depósito - Setor financeiro (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2911;OIB - Moeda e depósito - Demais setores (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2912;OIB - Outros ativos LP (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2913;OIB - Outros ativos CP (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2914;Outros investimentos estrangeiros - OIE total (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2915;OIE - Créditos comerciais LP - Fornecedor (ingresso) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2917;OIE - Créditos comerciais LP - Fornecedor (amortização paga) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2920;OIE - Créditos comerciais CP (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2922;OIE - Empréstimos - Autoridade Monetária - Regularização do BP - FMI (ingresso) - mensal;US$ (milhões);M;01/01/1995;01/02/2015;BCB-DSTAT;N
2923;OIE - Empréstimos - Autoridade Monetária - Regularização do BP - Outros exclusive FMI (ingresso) - mensal;US$ (milhões);M;01/01/1995;01/02/2015;BCB-DSTAT;N
2924;OIE - Financiamentos de organismos internacionais LP (ingresso) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2925;OIE - Financiamentos de agências governamentais LP exclusive refinanciamento (ingresso) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2926;OIE - Financiamentos de compradores LP (ingresso) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2927;OIE - Empréstimos outros LP exclusive refinanciamento (ingresso) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2931;OIE - Empréstimos - Autoridade Monetária - Regularização do BP - FMI (amortização paga) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2932;OIE - Empréstimos - Autoridade Monetária - Regularização do BP - Outros exclusive FMI (amorização paga) - mensal;US$ (milhões);M;01/01/1995;01/02/2015;BCB-DSTAT;N
2933;OIE - Financiamentos de organismos internacionais LP (amortização paga) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2934;OIE - Financiamentos de agências governamentais LP (amortização paga) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2935;OIE - Financiamentos de compradores LP (amortização paga) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2936;OIE - Empréstimos outros LP (amortização paga) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2937;OIE - Empréstimos e financiamentos CP (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2940;OIE - Moeda e depósito (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2941;OIE - Outros passivos LP (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2942;OIE - Outros passivos CP - Exclusive atrasados (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2943;OIE - Outros passivos CP - Atrasados (líquido) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2944;Erros e omissões - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2945;Haveres da Autoridade Monetária ( - = aumento) - mensal;US$ (milhões);M;31/01/1995;01/02/2015;BCB-DSTAT;N
2946;Exportações - Total;US$;M;31/01/1954;01/08/2019;MDIC/Secex;N
2947;Exportações - Produtos básicos;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2948;Exportações - Algodão em bruto;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2950;Exportações - Café cru em grão;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2951;Exportações - Camarão congelado;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2952;Exportações - Carne de bovino congelada, fresca ou refrigerada;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2953;Exportações - Carne de suíno congelada, fresca ou refrigerada;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2954;Exportações - Carne e miúdos de frango congel., frescos ou refrigerada;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2955;Exportações - Carne e miúdos de peru congel., frescos ou refrigerada;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2956;Exportações - Castanha de caju;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2958;Exportações - Caulim e outras argilas caulínicas;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2959;Exportações - Farelo e resíduos da extração de óleo de soja;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2960;Exportações - Fumo em folhas e desperdícios;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2963;Exportações - Mármores e granitos, em bruto ou desbastados;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2965;Exportações - Minérios de alumínio e seus concentrados;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2966;Exportações - Minérios de ferro e seus concentrados;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2967;Exportações - Minérios de manganês e seus concentrados;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2971;Exportações - Soja mesmo triturada;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2972;Exportações - Tripas e buchos de animais, frescos, salgados ou secos;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2973;Exportações - Demais produtos básicos;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2974;Exportações - Produtos semimanufaturados;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2975;Exportações - Açúcar de cana, em bruto;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2976;Exportações - Alumínio em bruto;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2977;Exportações - Borracha sintética e borracha artificial;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2978;Exportações - Cacau em pó;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2979;Exportações - Catodos de cobre;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2980;Exportações - Catodos de níquel;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2981;Exportações - Ceras vegetais;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2982;Exportações - Couros e peles, depilados, exceto em bruto;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2983;Exportações - Estanho em bruto;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2984;Exportações - Extratos tanantes de origem vegetal;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2985;Exportações - Ferro fundido bruto e ferro 'spiegel' (ex ferro gusa);US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2986;Exportações - Ferro-ligas;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2987;Exportações - Ligas de alumínio, em bruto;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2988;Exportações - Madeira laminada;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2989;Exportações - Madeiras serradas ou fendida longitudinalmente >6mm;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2990;Exportações - Manteiga, gordura e óleo de cacau;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2991;Exportações - Mates de níquel (prods.intermediários da metalurgia);US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2992;Exportações - Óleo de soja em bruto;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2993;Exportações - Ouro em formas semimanufaturadas, não-monetário;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2994;Exportações - Pasta de cacau;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2995;Exportações - Pastas químicas de madeira;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2996;Exportações - Produtos semimanufaturados, de ferro ou aços;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2997;Exportações - Sucos e extratos vegetais e matérias pécticas;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
2999;Exportações - Zinco em bruto;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3000;Exportações - Demais produtos semimanufaturados;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3001;Exportações - Produtos manufaturados;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3002;Exportações - Açúcar refinado;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3003;Exportações - Aparelhos transmissores ou receptores e componentes;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3004;Exportações - Automóveis de passageiros;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3005;Exportações - Aviões;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3006;Exportações - Bombas, compressores, ventiladores e suas partes;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3008;Exportações - Calçados, suas partes e componentes;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3009;Exportações - Chassis com motor e carroçarias p/ veículos automóv.;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3012;Exportações - Fio-máquina e barras de ferro ou aços;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3013;Exportações - Gasolina;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3014;Exportações - Hidrocarbonetos e seus derivados halogenados;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3015;Exportações - Madeira compensada ou contraplacada e semelhantes;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3017;Exportações - Máquinas e aparelhos p/terraplanagem, perfuração;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3018;Exportações - Motores para veículos automóveis e suas partes;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3019;Exportações - Motores, geradores e transform. elétr.e suas partes;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3020;Exportações - Móveis e suas partes, exceto médico-cirúrgicos;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3021;Exportações - Óleos combustíveis;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3022;Exportações - Papel e cartão, para escrita, impressão ou fins gráficos;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3023;Exportações - Partes e peças para veículos automóveis e tratores;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3024;Exportações - Pneumáticos;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3025;Exportações - Polímeros de etileno, propileno e estireno;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3027;Exportações - Produtos laminados planos de ferro ou aços;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3028;Exportações - Rolamentos e engrenagens, partes e peças;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3029;Exportações - Suco de laranja;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3030;Exportações - Tubos de ferro fundido, ferro ou aço e seus acessórios;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3031;Exportações - Veículos de carga;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3032;Exportações - Demais produtos manufaturados;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3033;Exportações - Operações especiais;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3034;Importações - Total (MDIC);US$;M;31/01/1959;01/08/2019;MDIC/Secex;N
3035;Importações - Bens de consumo duráveis;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3036;Importações - Máquinas e aparelhos de uso doméstico;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3037;Importações - Móveis e outros equipamentos para casa;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3038;Importações - Objetos de adorno, de uso pessoal e outros;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3039;Importações - Partes e peças para bens de consumo duráveis;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3040;Importações - Utensílios domésticos;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3041;Importações - Veículos automóveis de passageiros;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3042;Importações - Outros bens de consumo duráveis;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3043;Importações - Bens de consumo não duráveis;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3044;Importações - Bebidas e tabacos;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3045;Importações - Produtos alimentícios - 3045;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3046;Importações - Produtos farmacêuticos;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3047;Importações - Produtos de toucador;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3048;Importações - Vestuário e outras confecções têxteis;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3049;Importações - Outros bens de consumo não-duráveis;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3050;Importações - Matérias-primas e produtos intermediários;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3051;Importações - Acessórios de equipamento de transporte;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3052;Importações - Alimentos para animais;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3053;Importações - Materiais de construção;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3054;Importações - Outras matérias-primas para a agricultura;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3055;Importações - Partes e peças para equipamentos de transporte;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3056;Importações - Produtos agropecuários não-alimentícios;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3057;Importações - Produtos alimentícios - 3057;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3058;Importações - Produtos intermediários Partes e peças;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3059;Importações - Produtos minerais;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3060;Importações - Produtos químicos e farmacêuticos;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3061;Importações - Outras matérias-primas e produtos intermediários;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3062;Importações - Bens de capital;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3063;Importações - Acessórios de maquinaria industrial;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3064;Importações - Equipamento fixo de transporte;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3065;Importações - Equipamento móvel de transporte;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3066;Importações - Ferramentas;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3067;Importações - Máquinas e aparelhos de escritório, serviço científico;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3068;Importações - Máquinas e ferramentas;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3069;Importações - Maquinaria industrial;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3071;Importações - Outros bens ou equipamentos para agricultura;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3073;Importações - Partes e peças para bens de capital para agricultura;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3074;Importações - Partes e peças para bens de capital para indústria;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3075;Importações - Outros bens de capital;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3076;Importações - Combustíveis e lubrificantes;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3077;Importações - Combustíveis;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3078;Importações - Lubrificantes;US$;M;31/01/1989;01/01/2017;MDIC/Secex;N
3079;Exportações (Fob) - Afeganistão;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3080;Exportações (Fob) - África do Sul;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3081;Exportações (Fob) - Albânia;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3082;Exportações (Fob) - Alemanha;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3083;Exportações (Fob) - Andorra;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3084;Exportações (Fob) - Angola;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3085;Exportações (Fob) - Anguilla;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3086;Exportações (Fob) - Antigua e Barbuda;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3087;Exportações (Fob) - Antilhas Holandesas;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3088;Exportações (Fob) - Arábia Saudita;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3089;Exportações (Fob) - Argélia;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3090;Exportações (Fob) - Argentina;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3091;Exportações (Fob) - Armênia;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3092;Exportações (Fob) - Aruba;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3093;Exportações (Fob) - Austrália;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3094;Exportações (Fob) - Áustria;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3095;Exportações (Fob) - Azerbaijão;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3096;Exportações (Fob) - Bahamas;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3097;Exportações (Fob) - Bahrein;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3098;Exportações (Fob) - Bangladesh;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3099;Exportações (Fob) - Barbados;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3100;Exportações (Fob) - Belarus;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3101;Exportações (Fob) - Bélgica - Luxemburgo;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3102;Exportações (Fob) - Belize;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3103;Exportações (Fob) - Benin;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3104;Exportações (Fob) - Bermudas;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3105;Exportações (Fob) - Bolívia;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3106;Exportações (Fob) - Bósnia - Herzegovina;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3107;Exportações (Fob) - Botsuana;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3108;Exportações (Fob) - Brunei Darussalam;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3109;Exportações (Fob) - Bulgária;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3110;Exportações (Fob) - Burkina Faso;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3111;Exportações (Fob) - Burundi;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3112;Exportações (Fob) - Butão;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3113;Exportações (Fob) - Cabo Verde;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3114;Exportações (Fob) - Camarões;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3115;Exportações (Fob) - Camboja;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3116;Exportações (Fob) - Canadá;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3117;Exportações (Fob) - Catar;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3118;Exportações (Fob) - Cayman, Ilhas;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3119;Exportações (Fob) - Cazaquistão;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3120;Exportações (Fob) - Chade;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3121;Exportações (Fob) - Chile;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3122;Exportações (Fob) - China;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3123;Exportações (Fob) - Chipre;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3124;Exportações (Fob) - Cingapura;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3125;Exportações (Fob) - Cocos (Keeling), Ilhas;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3126;Exportações (Fob) - Colômbia;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3127;Exportações (Fob) - Comores;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3128;Exportações (Fob) - Congo;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3129;Exportações (Fob) - Congo, República Democrática do;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3130;Exportações (Fob) - Cook, Ilhas;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3131;Exportações (Fob) - Coréia, Rep. da (Sul);US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3132;Exportações (Fob) - Coréia, Rep. Popular Dem. (Norte);US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3133;Exportações (Fob) - Costa do Marfim;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3134;Exportações (Fob) - Costa Rica;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3135;Exportações (Fob) - Coveite;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
3136;Exportações (Fob) - Croácia;US$;M;31/01/1989;01/08/2019;MDIC/Secex;N
