;ES=F;YM=F;NQ=F;RTY=F;ZB=F;ZN=F;ZF=F;ZT=F;GC=F;MGC=F;SI=F;SIL=F;PL=F;HG=F;PA=F;CL=F;HO=F;NG=F;RB=F;BZ=F;B0=F;ZC=F;ZO=F;KE=F;ZR=F;ZM=F;ZL=F;ZS=F;GF=F;HE=F;LE=F;CC=F;KC=F;CT=F;LBS=F;OJ=F;SB=F
2021-02-01;3809.25;30912.0;12911.0;2199.199951171875;160.75;133.796875;124.4140625;110.42578125;1728.0999755859375;1728.800048828125;26.402000427246094;26.402000427246094;1255.5999755859375;4.0945000648498535;2420.800048828125;61.5;1.8565000295639038;2.7709999084472656;1.8769999742507935;66.12999725341797;;555.5;376.5;624.75;1275.0;423.20001220703125;51.34000015258789;1405.25;138.6750030517578;87.1500015258789;113.0999984741211;2701.0;136.85000610351562;87.81999969482422;995.5999755859375;;17.530000686645508
2021-03-01;3967.5;32898.0;13089.75;2222.5;154.59375;130.9375;124.109375;110.453125;1713.800048828125;1713.800048828125;24.517000198364258;24.517000198364258;1181.300048828125;4.002999782562256;2525.0;59.15999984741211;1.771299958229065;2.6080000400543213;1.9532999992370605;63.540000915527344;;564.25;378.75;575.75;1318.0;423.20001220703125;52.91999816894531;1436.75;143.875;101.05000305175781;120.9749984741211;2348.0;123.5;80.87999725341797;1009.0999755859375;;14.770000457763672
2021-04-01;4174.5;33767.0;13850.0;2261.5;157.25;132.03125;123.9375;110.37890625;1767.300048828125;1767.699951171875;25.85300064086914;25.85300064086914;1209.4000244140625;4.479000091552734;2924.89990234375;63.58000183105469;1.9211000204086304;2.930999994277954;2.0697999000549316;67.25;;740.0;401.0;698.25;1338.5;426.0;68.45999908447266;1571.0;133.60000610351562;110.125;116.0;2342.0;139.9499969482422;87.43000030517578;1500.5;;17.440000534057617
2021-05-01;4202.5;34513.0;13686.5;2268.60009765625;158.125;132.859375;124.4140625;110.4453125;1902.5;1902.5;27.993000030517578;27.993000030517578;1198.4000244140625;4.682499885559082;2748.5;66.31999969482422;2.0445001125335693;2.9860000610351562;2.140199899673462;69.62999725341797;;656.75;377.5;613.25;1330.0;395.5;65.79000091552734;1530.5;151.35000610351562;117.25;115.875;2412.0;162.35000610351562;82.12000274658203;1309.5;;17.360000610351562
2021-06-01;4288.5;34399.0;14549.0;2307.800048828125;160.75;132.5;123.9609375;110.29296875;1770.800048828125;1771.5999755859375;26.165000915527344;26.165000915527344;1070.5;4.296500205993652;2777.39990234375;73.47000122070312;2.128700017929077;3.6500000953674316;2.2444000244140625;75.12999725341797;;720.0;384.0;650.25;1317.5;375.5;65.16000366210938;1450.0;154.625;107.4749984741211;122.5;2360.0;159.35000610351562;84.02999877929688;716.0;;17.6299991607666
2021-07-01;4389.5;34832.0;14955.75;2221.60009765625;164.71875;134.453125;124.4453125;110.328125;1812.5999755859375;1812.5999755859375;25.527999877929688;25.527999877929688;1046.9000244140625;4.480500221252441;2655.800048828125;73.94999694824219;2.199399948120117;3.9140000343322754;2.3659000396728516;76.33000183105469;;547.0;446.75;673.25;1368.0;352.6000061035156;65.81999969482422;1414.75;158.1750030517578;106.19999694824219;122.07499694824219;2366.0;179.5500030517578;89.83000183105469;621.2000122070312;;17.90999984741211
2021-08-01;4520.5;35340.0;15582.5;2271.199951171875;164.53125;134.046875;124.1796875;110.3203125;1815.0;1815.800048828125;23.959999084472656;23.959999084472656;1013.9000244140625;4.360000133514404;2468.300048828125;68.5;2.13100004196167;4.376999855041504;2.282599925994873;72.98999786376953;;534.0;496.25;705.25;1313.0;346.3999938964844;59.36000061035156;1298.75;163.0;88.80000305175781;118.94999694824219;2560.0;193.4499969482422;93.91000366210938;482.79998779296875;;19.84000015258789
2021-09-01;4297.75;33722.0;14682.5;2200.800048828125;159.21875;131.609375;123.421875;110.2421875;1755.300048828125;1755.300048828125;22.020999908447266;22.020999908447266;960.9000244140625;4.090000152587891;1902.5999755859375;75.02999877929688;2.3417000770568848;5.867000102996826;2.2535998821258545;78.5199966430664;;536.75;582.25;731.75;1371.5;326.20001220703125;58.790000915527344;1256.0;153.9250030517578;91.5999984741211;120.57499694824219;2652.0;194.0;107.80000305175781;627.5;132.5;19.829999923706055
2021-10-01;4597.0;35704.0;15838.5;2295.300048828125;160.84375;130.703125;121.75;109.625;1783.0;1783.9000244140625;23.94499969482422;23.94499969482422;1019.5999755859375;4.375500202178955;1986.0999755859375;83.56999969482422;2.4964001178741455;5.426000118255615;2.4619998931884766;84.37999725341797;;568.25;729.75;785.75;1328.0;332.6000061035156;61.27000045776367;1235.75;156.5749969482422;76.07499694824219;127.375;2544.0;203.9499969482422;114.8499984741211;591.5999755859375;120.3499984741211;19.270000457763672
2021-11-01;4566.25;34457.0;16150.5;2197.300048828125;163.6875;131.546875;121.9140625;109.703125;1773.5999755859375;1773.5999755859375;22.764999389648438;22.764999389648438;926.5999755859375;4.2779998779296875;1703.0999755859375;66.18000030517578;2.063800096511841;4.566999912261963;1.9801000356674194;70.56999969482422;;567.0;723.0;819.0;1403.5;348.79998779296875;55.11000061035156;1217.25;164.85000610351562;73.375;135.875;2314.0;233.25;111.6500015258789;824.5;122.9000015258789;18.600000381469727
2021-12-01;4758.5;36226.0;16320.75;2242.800048828125;160.4375;130.46875;121.5546875;109.45703125;1827.5;1828.5999755859375;23.327999114990234;23.327999114990234;964.4000244140625;4.454999923706055;1908.0999755859375;75.20999908447266;2.3301000595092773;3.7300000190734863;2.2284998893737793;79.19999694824219;;593.25;683.0;801.5;1463.0;411.70001220703125;56.29999923706055;1328.75;166.875;81.4749984741211;138.89999389648438;2520.0;226.10000610351562;112.5999984741211;1147.9000244140625;146.3000030517578;18.8799991607666
2022-01-01;4504.25;34997.0;14905.0;2024.4000244140625;155.625;127.96875;119.203125;108.328125;1795.0;1795.0;22.395000457763672;22.395000457763672;1019.2000122070312;4.317999839782715;2349.199951171875;88.1500015258789;2.759200096130371;4.874000072479248;2.55430006980896;91.20999908447266;;626.0;695.5;781.25;1506.0;418.8999938964844;64.81999969482422;1490.5;163.02499389648438;88.4749984741211;139.5749969482422;2528.0;235.10000610351562;127.56999969482422;979.9000244140625;147.64999389648438;18.219999313354492
2022-02-01;4368.0;33840.0;14228.0;2044.5;154.59375;127.453125;118.6015625;107.98828125;1899.4000244140625;1900.699951171875;24.361000061035156;24.361000061035156;1037.800048828125;4.444499969482422;2500.5;95.72000122070312;3.013400077819824;4.4019999504089355;2.796999931335449;100.98999786376953;;697.5;695.75;954.25;1536.5;454.8999938964844;72.88999938964844;1644.25;157.72500610351562;103.5;140.5;2491.0;234.25;122.56999969482422;1336.699951171875;145.9499969482422;18.0
2022-03-01;4530.75;34618.0;14868.75;2066.39990234375;150.0625;122.875;115.1328125;106.5703125;1949.199951171875;1949.199951171875;25.121000289916992;25.121000289916992;992.5;4.743000030517578;2255.5;100.27999877929688;3.691200017929077;5.642000198364258;3.1895999908447266;107.91000366210938;;748.75;727.5;1029.75;1601.0;467.5;69.94000244140625;1618.25;155.89999389648438;101.75;139.375;2650.0;226.39999389648438;135.69000244140625;965.2999877929688;151.9499969482422;19.489999771118164
2022-04-01;4127.5;32882.0;12852.0;1861.300048828125;140.6875;119.15625;112.671875;105.40625;1909.300048828125;1911.699951171875;23.040000915527344;23.040000915527344;937.5999755859375;4.394999980926514;2302.800048828125;104.69000244140625;4.781700134277344;7.24399995803833;3.472100019454956;109.33999633789062;;818.25;675.5;1094.25;1709.0;440.5;89.16999816894531;1708.25;155.63999938964844;100.9000015258789;141.89999389648438;2597.0;222.5500030517578;152.3300018310547;1039.699951171875;182.39999389648438;19.350000381469727
2022-05-01;4131.25;32971.0;12646.5;1861.9000244140625;140.4375;119.84375;113.3984375;106.00390625;1842.699951171875;1842.699951171875;21.650999069213867;21.650999069213867;969.2999877929688;4.295000076293945;1994.800048828125;114.66999816894531;4.09089994430542;8.145000457763672;4.080399990081787;122.83999633789062;;753.5;669.75;1165.5;1754.5;414.79998779296875;77.91999816894531;1683.25;165.125;107.9749984741211;130.52499389648438;2496.0;231.25;138.97999572753906;653.5;177.35000610351562;19.399999618530273
2022-06-01;3789.5;30781.0;11529.5;1708.0;138.625;118.53125;112.6484375;105.29296875;1804.0999755859375;1807.300048828125;20.281999588012695;20.281999588012695;898.4000244140625;3.7144999504089355;1908.699951171875;105.76000213623047;3.898200035095215;5.423999786376953;3.6498000621795654;114.80999755859375;;743.75;661.25;948.75;1642.5;469.8999938964844;69.93000030517578;1675.0;173.60000610351562;109.125;138.0;2291.0;233.60000610351562;103.94000244140625;663.2999877929688;179.64999389648438;18.829999923706055
2022-07-01;4133.5;32825.0;12971.5;1885.300048828125;144.0;121.140625;113.7265625;105.23046875;1762.9000244140625;1762.9000244140625;20.1560001373291;20.1560001373291;884.9000244140625;3.5840001106262207;2128.89990234375;98.62000274658203;3.6247000694274902;8.229000091552734;3.488100051879883;110.01000213623047;1.184999942779541;616.25;448.0;874.5;1688.5;495.29998779296875;68.5999984741211;1637.0;178.5749969482422;120.6500015258789;136.4499969482422;2323.0;217.1999969482422;103.12999725341797;527.0999755859375;172.0;17.540000915527344
2022-08-01;4281.0;33718.0;13577.75;2016.9000244140625;140.59375;119.265625;112.2890625;104.62109375;1798.5999755859375;1798.5999755859375;20.677000045776367;20.677000045776367;958.2999877929688;3.6760001182556152;2216.800048828125;92.08999633789062;3.5178000926971436;8.767999649047852;3.0460000038146973;98.1500015258789;;627.0;421.0;880.5;17.364999771118164;405.20001220703125;66.9800033569336;1410.75;183.0;100.57499694824219;143.8000030517578;2403.0;222.0500030517578;119.44000244140625;583.4000244140625;173.0;18.56999969482422
